,Price(USD)
2495,-20.4818472701445
2496,-63.84385084293535
2497,-164.3423127777878
2498,14.813130097589237
2499,338.07385558296846
2500,-149.15752751964465
2501,1.9284164493674325
2502,280.22333004150823
2503,96.97474279978451
2504,-233.64311592531885
2505,-860.8364120360557
2506,-120.0335311611143
2507,-14.600478400087923
2508,28.790511659912227
2509,-2792.5315811522287
2510,399.82908335483717
2511,-328.6304299892354
2512,183.7442450552726
2513,-365.43200595146936
2514,356.9144235463691
2515,-13.135027188652202
2516,793.9198523922369
2517,25.402905019954233
2518,-49.832614005229516
2519,-286.1234609530111
2520,596.7000556640305
2521,273.8262964077694
2522,-34.27316397346385
2523,69.66146053218563
2524,-367.7357506043063
2525,-142.8259296319693
2526,-339.6632439017312
2527,487.8040807733196
2528,18.56417832331681
2529,219.09225242159118
2530,167.0993515804348
2531,-75.04499949595356
2532,126.57290532733168
2533,-71.37665111602655
2534,509.58728568357856
2535,-100.85335584744462
2536,145.50939870597267
2537,-47.80272602646983
2538,-429.79461811505735
2539,14.08695558335603
2540,34.377574879244094
2541,-55.62024995761294
2542,2.639998189626567
2543,-230.746797669819
2544,430.49448672724884
2545,-24.664720769314954
2546,207.24942550375727
2547,-114.99897980383048
2548,-271.05567133444674
2549,-14.417680720102908
2550,267.95669354717575
2551,272.79785293491113
2552,112.6004433819171
2553,43.164099781234654
2554,145.30972780350112
2555,90.4141393647069
2556,-16.051299262102475
2557,986.2000318306145
2558,-133.79448327567115
2559,214.18260981107778
2560,141.48860113731462
2561,-77.63510200241399
2562,-4.264099109812378
2563,118.83274404452823
2564,141.44648209848492
2565,814.479376541698
2566,-137.35510096474718
2567,-255.0341280910543
2568,-814.160099460134
2569,-147.86549672600086
2570,183.71515839482163
2571,494.61926324407796
2572,513.4085143657976
2573,-487.19916761768764
2574,66.00174902646904
2575,291.0300849701307
2576,42.11266538966811
2577,51.759078369083
2578,-233.691344156352
2579,-466.54508613411053
2580,71.80476821026241
2581,38.59378842413753
2582,-438.5125376354772
2583,151.84324399276375
2584,-44.56110659016849
2585,334.9879007231775
2586,371.9270710407254
2587,-118.92526164373157
2588,235.58549915476215
2589,-195.74409111866407
2590,700.9689118989936
2591,-652.6868346727915
2592,129.9840107045893
2593,130.97512242817174
2594,-139.23746473842402
2595,25.893181952184023
2596,75.74464782635187
2597,34.426156266568796
2598,-6.024196439639127
2599,107.89336517671472
2600,-548.9018256296004
2601,143.53644130727298
2602,-0.059841346212124336
2603,-123.51254844163122
2604,85.75835447967984
2605,93.20735470847467
2606,-61.565202598430915
2607,-63.594197182572316
2608,-86.98711263143014
2609,47.46786370390146
2610,-61.88713908027057
2611,380.3223798544186
2612,-53.998917144437655
2613,-336.62251734446
2614,-29.39461347923134
2615,-92.1808005914736
2616,-152.58079574009207
2617,125.99771162168327
2618,45.26326435332339
2619,-35.444543893130685
2620,80.95100183278737
2621,-136.3549264239009
2622,-22.933029384103065
2623,61.52332675069192
2624,-45.50105695132879
2625,254.96918004451436
2626,-88.74551238434651
2627,178.54153558560938
2628,-196.45621376369854
2629,47.197336775660006
2630,-48.598964127273575
2631,63.16496116003509
2632,-56.71711614798369
2633,6.2981762391318625
2634,-43.68926078411096
2635,-66.88805881572443
2636,19.793206751512116
2637,12.12615344864389
2638,34.21310293597526
2639,-39.45618492319227
2640,221.22009732635343
2641,129.9252357237001
2642,75.51273181420038
2643,-53.878923703709006
2644,155.88634317968717
2645,233.9262585591987
2646,1036.5070837310104
2647,-57.3419542883621
2648,188.69571352340972
2649,22.69492324287239
2650,209.24436358862295
2651,486.5427799946174
2652,-745.7880666782494
2653,164.6015221590278
2654,-48.990254714412
2655,537.3460159166661
2656,48.86421828845778
2657,-196.63976155681485
2658,167.64302573122586
2659,-56.279537259477365
2660,180.08654354762257
2661,-464.26695180593197
2662,181.1968907055052
2663,237.29608720125907
2664,-39.77271631347139
2665,87.51448766655085
2666,36.87067814598413
2667,370.68931985796553
2668,-322.85483753223343
2669,-216.33199976610922
2670,128.55760641759844
2671,-346.71227855046527
2672,161.2610063520733
2673,-28.45718414692419
2674,110.89999943449948
2675,-408.0746471558632
2676,114.24909081908481
2677,-164.60420022114158
2678,218.72002434978458
2679,-37.63656484371677
2680,219.52218534084022
2681,-28.679903714224565
2682,222.90124040200863
2683,-476.9705884294872
2684,-1220.7949341472267
2685,287.010569496666
2686,-306.6806742155968
2687,82.22800970440949
2688,99.42748923557883
2689,-234.4302609202914
2690,105.1397432910635
2691,112.00469184492795
2692,36.06365337891657
2693,61.16162767944297
2694,-110.51860627664792
2695,332.23016915709195
2696,126.48397293175731
2697,164.66976103086017
2698,-14.253572146171791
2699,-10.846086667652344
2700,156.8480509049332
2701,-160.67169301684044
2702,-483.80417938894607
2703,88.06535794700721
2704,-303.80374034669876
2705,502.7459769292527
2706,-44.53623520828478
2707,61.19903164565039
2708,22.107641901542593
2709,-93.27197740192241
2710,165.48804225403364
2711,-66.63523904658723
2712,-142.9052835032362
2713,-55.301220952047515
2714,-26.018587631313494
2715,124.0445559553882
2716,114.24859175890197
2717,-178.99161178788927
2718,62.053219490675474
2719,220.65553603891567
2720,174.58583942328914
2721,223.2895557848442
2722,91.27293471291341
2723,165.36888401460965
2724,-117.07821655103908
2725,9.466893359291134
2726,60.0125581541688
2727,-176.4872100562643
2728,46.71634534855366
2729,130.08584466369393
2730,256.2468882299145
2731,156.5620593266649
2732,897.7268034809931
2733,144.6083333106817
2734,-22.97176368972032
2735,177.97372291117426
2736,-84.63517713546207
2737,39.38136995994137
2738,594.3932037990198
2739,-372.18606759064096
2740,158.87914773917328
2741,95.29577549327587
2742,241.46336682804395
2743,-58.27617320664285
2744,-161.99966962212056
2745,431.6145626562793
2746,111.7396926332749
2747,1451.6156502677222
2748,-5.019556018300136
2749,-729.8532338416535
2750,677.8572379259258
2751,-160.97395096855507
2752,-56.632538379592006
2753,408.1963264139631
2754,578.2432662701231
2755,61.665622595724926
2756,-231.25336444842833
2757,-110.88772647403857
2758,729.7300790652662
2759,937.4165644598288
2760,178.1145306634171
2761,-10.177527376756188
2762,809.056058067832
2763,60.7151667896469
2764,-298.91681203381813
2765,-29.918543406165554
2766,730.8308813428375
2767,-338.235260043788
2768,-1615.2594092897089
2769,2.2460401284151885
2770,578.6972801058764
2771,450.9813771533518
2772,1439.5672297927413
2773,-752.1040684574255
2774,350.9808208764589
2775,226.80665541448616
2776,-723.9782975221824
2777,427.88502535055886
2778,186.4425433536053
2779,-126.74762465574895
2780,-862.2919126375346
2781,228.4718743903286
2782,-302.92807103498126
2783,-204.03104508360047
2784,749.068063650604
2785,344.03902018476947
2786,108.83604812603153
2787,172.39198533144736
2788,1885.299679924432
2789,1487.993669202071
2790,314.9147455786115
2791,743.284290152169
2792,-345.5364211724591
2793,-677.3267133588706
2794,953.801595440229
2795,-486.66607045143974
2796,452.1598163658091
2797,910.8206658724521
2798,1805.0224226040773
2799,-52.901345117199526
2800,702.1553287492134
2801,299.15483395518095
2802,1412.7495743523068
2803,185.12986634517802
2804,329.7083966447826
2805,2811.69814338626
2806,844.4012681540735
2807,-1492.6502368309302
2808,2566.6300823858837
2809,2851.3140882648877
2810,2613.5639440465457
2811,1268.877773426866
2812,-519.4328509531406
2813,-1898.633018411223
2814,-2727.9892987846833
2815,-1731.5708085326114
2816,3517.6718473855435
2817,1776.7422459170339
2818,-2445.228754718497
2819,-532.8081372741144
2820,-450.44919373615994
2821,791.2008836079112
2822,-490.60091152745736
2823,-517.3746550195938
2824,-4673.793466681742
2825,2044.2130466021226
2826,-889.8214082477571
2827,205.4299759211026
2828,101.80271265218471
2829,206.78938203977305
2830,-2136.5835799077213
2831,2682.8216634979835
2832,1022.4712387607215
2833,48.701042990804126
2834,-1134.7330433479437
2835,341.2035901281997
2836,2079.995576681147
2837,2008.7316907798377
2838,-678.2095425701991
2839,1191.3241470498979
2840,1271.5806398948916
2841,-446.0726044235271
2842,7474.233857038627
2843,261.9907084060542
2844,-1720.8713804950094
2845,2967.268306038168
2846,-401.7755005352592
2847,-472.8941691843647
2848,1666.5824366609595
2849,-709.3874948513621
2850,1339.6498790917321
2851,2905.54193789493
2852,-410.6033055877633
2853,4305.652219897849
2854,338.905718979986
2855,1291.670049008033
2856,-3258.4472324018934
2857,-5718.961462811603
2858,1157.483881878732
2859,-2856.7132635346425
2860,-441.1779732937721
2861,102.03892264108435
2862,-1683.3629394490708
2863,4817.176499549983
2864,-1255.1031696796927
2865,2045.2206793349906
2866,-1850.0062683508659
2867,364.3636815286154
2868,-72.44628996394749
2869,2293.7240279078032
2870,1015.4432923588756
2871,2371.737526644938
2872,1320.2142803082606
2873,1768.3803837094456
2874,-435.00663132266345
2875,3961.3364607943367
2876,-1886.2303667390588
2877,-3623.6383167934982
2878,1024.9240858419653
2879,2184.6722969747643
2880,-1092.5160394218765
2881,320.8610162945188
2882,132.88786244842777
2883,-802.619126593374
2884,-3203.4017868834926
2885,214.73238909935753
2886,-2058.003349947976
2887,-1109.958292066527
2888,3616.1921754669966
2889,799.3176291712734
2890,-104.31678181178722
2891,1906.827366668862
2892,1033.69964228561
2893,148.74555165779748
2894,-16.179044540673203
2895,258.8319394598875
2896,-1999.6201286271316
2897,1168.3959687553215
2898,478.01296964775975
2899,-644.6368687774739
2900,-1927.7613356721413
2901,1931.2266361509755
2902,87.34923732651805
2903,1826.3995535764698
2904,8.628142811518046
2905,-77.00036368250585
2906,3665.655446200959
2907,-769.5528084552934
2908,372.6492134917062
2909,-1682.4728766434928
2910,-1223.43289249386
2911,-3984.9213369353893
2912,-567.7792873163271
2913,573.5625058912992
2914,-2104.6582957528735
2915,-2224.503832348848
2916,-774.441734077307
2917,-1058.0173000424984
2918,-1151.666003149301
2919,4997.364154073526
2920,1013.0092953314452
2921,-181.2009919418706
2922,-1213.9098280124454
2923,4231.807791759122
2924,-15.542654746961489
2925,-1212.2238722945913
2926,599.5550113272984
2927,-3735.930079207901
2928,3967.7300075838575
2929,-924.3407872179741
2930,853.8096034192713
2931,1410.3126462204891
2932,-557.9553957649696
2933,-2312.258699182945
2934,1027.304762040134
2935,-6924.210173464722
2936,-31.966784764408658
2937,-59.532254384233966
2938,-3132.3608393000104
2939,-195.83816929975
2940,-2804.2385375636077
2941,-689.7841502556257
2942,-5803.650045141854
2943,3150.338693828213
2944,-3098.0958949093038
2945,180.68347412810544
2946,-2542.7898735119597
2947,3664.9144953771756
2948,-431.637079745713
2949,1196.1290265222997
2950,-764.0386897740173
2951,-2932.674617812285
2952,-935.141523057071
2953,939.6726067078562
2954,1625.9272457615298
2955,-660.611064139368
2956,1005.64977994543
2957,1465.5982020520605
2958,-2212.5958724084703
2959,-1391.734346558209
2960,287.488509570554
2961,-2383.091067258858
2962,105.76727594649856
2963,3996.4930754270463
2964,-650.3388517399871
2965,386.1276153233266
2966,-1623.2827433291313
2967,3481.5559000268768
2968,1476.807374361575
2969,-246.3105034504042
2970,-2056.7478931369333
2971,-127.83551463023468
2972,-2312.50777056854
2973,-299.4691036434233
2974,205.4351375003098
2975,-4075.1419375053083
2976,795.8032392998357
2977,1194.8790866871132
2978,972.8313115894052
2979,-2732.312637440271
2980,80.83743391182725
2981,2583.319372308466
2982,-50.451147138483066
2983,1412.1515410254433
2984,-797.5073631202904
2985,-1493.9200689274294
2986,273.22031925837655
2987,779.1042228292063
2988,664.3222960707062
2989,-1466.078855709442
2990,221.85559640264546
2991,-217.73517645873653
2992,-998.6764390229873
2993,1037.7195504655683
2994,-266.75927535288065
2995,595.3995421123618
2996,-1037.2836640712412
2997,-586.2705514860245
2998,202.1180726112907
2999,-1152.4630396616521
3000,-326.3857052276908
3001,189.01822233457278
3002,330.7225715378554
3003,-991.182013705311
3004,-956.3081252371812
3005,2411.8773433566566
3006,25.718640206698183
3007,1046.0515055471915
3008,758.0486594540125
3009,1242.5247285902224
3010,1825.793431409773
3011,1794.6756784556346
3012,954.6044738157289
3013,-53.44130522033811
3014,1958.5045394495828
3015,-182.0948743244735
3016,-1839.336845864862
3017,-636.0632503842062
3018,-910.4124961247144
3019,1383.2305631196505
3020,1073.797365351078
3021,1976.755234291726
3022,1845.4404282597388
3023,-894.359740354841
3024,2557.78403593057
3025,-671.4878796698031
3026,12.54610616217542
3027,-1156.850331789683
3028,3222.06073438537
3029,-628.417393150281
3030,-63.84990440184629
3031,-993.2456864869964
3032,-1497.3026894059149
3033,481.0106918655147
3034,1729.5690768844506
3035,2450.8439789262848
3036,-262.18945058451936
3037,316.85571840634657
3038,268.0326181889686
3039,-1577.96957294616
3040,1062.0958513146543
3041,-1773.6331153993378
3042,1854.0326549860765
3043,-146.56605171997944
3044,-29.26652307999757
3045,-1783.0165063681925
3046,211.16607451163145
3047,1487.6349104434994
3048,515.7294421841652
3049,595.7436244547862
3050,78.5016706577735
3051,1683.1764843720084
3052,1043.5937350276363
3053,-5744.635995385732
3054,-910.135555177927
3055,433.9125708204956
3056,-1716.3347841053692
3057,393.8818750612554
3058,998.7300232711059
3059,-1055.384332096677
3060,1995.5980268942658
3061,1051.1007614202827
3062,-307.0593171262153
3063,-650.8152236884343
3064,1037.9688565580582
3065,-895.5877404259227
3066,-4438.092736410588
3067,-2546.3229606648383
3068,3200.5994152954518
3069,1393.6751642262025
3070,-2228.7300603037365
3071,104.68700971732324
3072,480.0060690182145
3073,-1089.5055042363747
3074,-1236.9805306408743
3075,577.2926639574653
3076,2271.658284918136
3077,4322.55012535899
3078,-404.1142535370818
3079,505.2091195114699
3080,977.2611825562199
3081,2408.7619032249568
3082,3746.011517673309
3083,-1520.4097475078815
3084,116.34147922298143
3085,1114.5228639363995
3086,-413.59074103747844
3087,2860.641258953554
3088,-1237.4753950849918
3089,1152.9504199106668
3090,-35.554095386731206
3091,4356.5921592348095
3092,-643.3883021550719
3093,418.13879749814805
3094,434.19828556534776
3095,2499.6758352440665
3096,1719.868989871109
3097,-3696.430617358703
3098,-1511.8160011142536
3099,542.8695024015033
3100,-398.97404349922726
3101,2055.047435118933
3102,-2624.0249378946755
3103,-1963.1874137525374
3104,2126.5543778723586
3105,1515.6422038062592
3106,-445.94105289460276
3107,-365.38854021634324
3108,-350.0372616975219
3109,2125.3777602132395
3110,-116.26660956288833
3111,-1529.1987796656686
3112,-354.3586298718801
3113,413.97372154249024
3114,1491.8715292991328
3115,4463.785351842205
3116,-471.6406094910926
3117,-2084.3205284077776
3118,-55.40924739604088
3119,-573.597212221568
3120,228.28740532820666
3121,988.6424384290003
3122,-1715.1423485030973
3123,-3485.2729300130813
3124,155.09335480027949
3125,-3616.3335288360395
3126,1471.9331781241417
3127,1623.6561517424561
3128,-943.1323888899205
3129,-2752.9224263750148
3130,1361.936320636407
3131,-550.6093274932718
3132,1699.6631367026494
3133,-5070.05411796322
3134,705.6110173921916
3135,2704.25725466352
3136,611.112400039463
3137,-837.4930628875518
3138,158.09151956821734
3139,-661.1039397878485
3140,-2722.3008816434885
3141,-4623.97646280405
3142,106.47918096421199
3143,1193.1069460004073
3144,186.08656981775857
3145,-117.20534176415094
3146,-2644.5860751763394
3147,-582.3078372429445
3148,1938.7381718973702
3149,808.7760246033722
3150,-3354.773649208073
3151,1714.259956842543
3152,526.2979261322253
3153,-1242.3320801897935
3154,-1365.8341368070542
3155,641.3606852823214
3156,-163.00843430075474
3157,309.9595877841857
3158,2028.2090542883961
3159,-389.32161445402016
3160,2144.7193054711825
3161,-11.893912729181466
3162,-225.23393465467962
3163,189.37315740850318
3164,-78.79244479765475
3165,-3048.9197684236715
3166,-1218.1533986399518
3167,684.8737421601327
3168,-872.2173017870009
3169,1496.4265883559783
3170,-428.865508711242
3171,-856.0713071667196
3172,-593.1165888068645
3173,-2290.876763655615
3174,-430.6888311344592
3175,-1689.2616342887413
3176,229.46528133341053
3177,105.69866167344298
3178,7.498069940491405
3179,907.3519648901711
3180,1204.6663066917754
3181,-1373.4673152239484
3182,512.4444991303681
3183,105.79575872865098
3184,-106.85812672892644
3185,-821.4510262079566
3186,97.11767470110499
3187,-645.9073605878366
3188,-1041.869016675897
3189,-4198.88262447888
3190,-1328.3643270004322
3191,1125.9739776343195
3192,467.59770177534665
3193,214.9213684273127
3194,-118.48834373636055
3195,406.399391243991
3196,575.739469857639
3197,379.5997041444498
3198,-1127.146031988159
